id,original_post_id,undergrad_gpa,undergrad_gpa_out_of,grad_gpa,grad_gpa_out_of,gre_quant,gre_verbal,gre_writing,undergrad_institution,grad_institution,undergrad_major,grad_major,math_courses,phd_course_taken,research_experience,publications,work_experience_years,letters_of_rec,schools_applied,schools_accepted,schools_rejected,schools_waitlisted,funding_status,extracted_at
17701,126546,3.7,4.0,,,165.0,167.0,,Top 5 liberal arts college,,Economics,,"['Linear Algebra', 'Calculus 3', 'Differential Equations', 'Probability', 'Operations Research', 'Real Analysis']",False,True,,3.0,"Undergrad advisor, 2 IMF economists","['Harvard', 'MIT', 'Maryland', 'George Washington', 'Georgetown', 'Boston University', 'Colorado']",[],[],[],,2025-12-10 21:54:54.555536
17702,126547,3.7,4.0,,,,,,,,,,[],False,,,,,"['Harvard', 'MIT', 'Berkeley', 'Columbia', 'Michigan', 'Wisconsin', 'Brown', 'UCLA']",[],[],[],,2025-12-10 21:54:54.555536
17703,126549,,,,,,,,,,,,[],,,,,,"['Penn', 'Northwestern', 'University of California, Berkeley', 'University of California, Los Angeles']",[],[],[],,2025-12-10 21:54:54.555536
17704,126631,3.59,4.0,,,159.0,163.0,,Ohio State University,,Economics,,"['Real Analysis', 'Multivariable Calculus', 'Linear Algebra', 'Differential Equations', 'Probability', 'Set theory']",False,True,,,Two from Microeconomists and one from a Stats professor,[],[],[],[],,2025-12-10 21:54:54.555536
17705,132309,,,,,,,,,UChicago,,,[],False,,,,,['UChicago'],[],['UChicago'],[],NA,2025-12-10 21:54:54.555536
17706,126555,,,,,,,,,,,,[],False,,,,,"['Harvard', 'MIT', 'Duke University', 'Yale University']",[],[],[],,2025-12-10 21:54:54.555536
17707,126577,3.78,4.0,,,,,,Top 50 University,,Economics and History,,"['Calculus I', 'Calculus II', 'Calculus III', 'Intro to Discrete Math', 'Linear Algebra', 'Real Analysis']",False,True,,,One definite from a Yale econ PhD,[],[],[],[],,2025-12-10 21:54:54.555536
17708,126582,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17709,126586,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17710,126591,3.73,4.3,,,170.0,163.0,3.5,nation's leading department in east Asian country,,Geography,,"['Calculus 1', 'Calculus 2', 'Intro Linear Algebra', 'Linear Algebra 1', 'Linear Algebra 2', 'Modern Algebra', 'Abstract Algebra 1', 'Real Analysis']",True,True,,,"Two letters from professors in UCB, expecting two letters from home institution.","['Stanford', 'Caltech', 'UCB', 'UCLA', 'UCSD', 'NYU']",[],[],[],,2025-12-10 21:54:54.555536
17711,126594,,,,,,,4.0,SNU,Berkeley,,,[],False,,,,,['Kellogg MEDS'],[],[],[],,2025-12-10 21:54:54.555536
17712,126597,4.62,5.0,86.0,100.0,161.0,152.0,4.0,Top 10 public institution in Azerbaijan,Top private university in Azerbaijan,International Economics,Finance,"['Calculus I', 'Calculus II', 'Calculus III', 'Linear Algebra', 'Differential Equations', 'Econometrics', 'Probability', 'Statistics']",False,True,,6.0,"1. Professor and Dean of the Graduate school of Economics and Management, Vice President of University; 2. Econ Professor from the Academy of Science in Azerbaijan; 3. Stats Associate Professor from graduate school department.","['University of Iowa', 'University of Georgia', 'University of Illinois at Chicago', 'University of California-Irvine', 'University of California-Riverside', 'Florida State University', 'Emory University', 'Washington State University', 'University of Massachusetts Amherst', 'Utah State University', 'University of Florida', 'University of Houston', 'Rice University']",[],[],[],,2025-12-10 21:54:54.555536
17713,126653,2.7,4.0,,,170.0,166.0,3.0,best department in China,top 10 econ department in Europe,Economics,Economics,"['Real Analysis', 'Complex Analysis', 'Ordinary Differential Equations', 'Optimization', 'Control Theory']",True,False,,,"One from Grad Micro teacher, well known, two from math teachers",[],[],[],[],,2025-12-10 21:54:54.555536
17714,126654,,,,,,,,,,,,[],,False,,,econ professor,[],[],[],[],,2025-12-10 21:54:54.555536
17715,126655,,,,,,,,,,,,[],,False,,,from econ professor,[],[],[],[],,2025-12-10 21:54:54.555536
17716,126671,,,,,,,,,,,,"['Linear Algebra', 'Calculus 3']",,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17717,126672,,,,,,,,,,,,"['Linear Algebra', 'Calculus 3']",False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17718,126706,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17719,126708,,,,,,,,,,,,[],False,False,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17720,126723,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17721,126725,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17722,126742,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17723,126748,3.4,4.0,,,,,,,,Business Administration,Accountancy,[],False,True,,1.0,,"['Arizona State', 'University of Memphis', 'Ole Miss', 'Florida International', 'Southern Illinois', 'LSU', 'Arkansas']",[],[],[],,2025-12-10 21:54:54.555536
17724,126750,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17725,126751,,,,,,,,,,,,[],False,,,,from accounting faculty at the university attended,[],[],[],[],,2025-12-10 21:54:54.555536
17726,126753,,,,,,,,,,,,['calculus'],False,,,4.0,,[],[],[],[],,2025-12-10 21:54:54.555536
17727,126755,,,,,,,,,,,,"['Basic Statistics', 'Linear Regression', 'Time Series Analysis', 'Statistical Quality Control']",False,True,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17728,126769,3.6,4.0,,,170.0,151.0,4.0,,Cambridge,Econ Theory,MPhil,"['Mathematics I', 'Mathematics II', 'Mathematics III', 'Mathematics IV', 'analysis', 'linear algebra', 'integrals', 'differential equations']",False,True,,,"full professor of econometrics and advanced statistics, professor of quantitative finance, director of our institute","['Cambridge', 'UCL', 'Tinbergen', 'LSE']",[],[],[],full funding required,2025-12-10 21:54:54.555536
17729,126776,,,,,,,,,,,,[],False,,,,Two writers from Chicago and Northwestern,[],[],[],[],,2025-12-10 21:54:54.555536
17730,132027,,,,,,,,,Harvard Kennedy School,,Political Economy and Government,[],False,,,,,[],['Harvard Kennedy School'],[],[],coming in mail,2025-12-10 21:54:54.555536
17731,126783,,,,,,,,,,,,[],False,,,,,"['MIT', 'NYU']",[],[],[],,2025-12-10 21:54:54.555536
17732,126786,,,,,,,,,,,,[],False,,,,,"['Harvard', 'MIT', 'Chicago', 'Berkeley', 'Yale']",[],[],[],,2025-12-10 21:54:54.555536
17733,126790,,,,,165.0,,,,University Carlos III,,Economic Development and Growth,"['Real Analysis', 'Differential Equations', 'Linear Algebra']",False,,,,current boss is an MPA/ID graduate,['Harvard'],['University Carlos III'],[],[],full scholarship,2025-12-10 21:54:54.555536
17734,126799,90.0,100.0,13.25,20.0,,,,Peking University,ENSAE,Mathematics,Statistics and Economics,"['Analysis', 'Algebra', 'Geometry', 'Differential Equations', 'Topology']",False,True,0.0,1.0,"one professor from Peking University, one professor from Sciences Po",[],[],[],[],,2025-12-10 21:54:54.555536
17735,126801,,,,,,,,,,,,[],,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17736,126812,,,,,,,,,,,Computer Science,[],False,,,,,"['University of Northern Virginia', 'Purdue University']",[],[],[],,2025-12-10 21:54:54.555536
17737,126819,,,,,340.0,230.0,3.0,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17738,126827,,,,,170.0,490.0,4.0,,top private school in Azerbaijan,economics,finance,"['calculus I', 'calculus II', 'calculus III', 'statistics', 'linear algebra', 'introduction to econometrics']",False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17739,126830,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17740,126848,,,,,166.0,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17741,126874,,,,,,,,mid level school,,economics,,"['Calculus 1', 'Calculus 2', 'Probability and Statistics']",False,,,5.0,,"['Rutgers', 'CUNY', 'Stony Brook', 'Fordham', 'Temple', 'UC Davis', 'Santa Cruz', 'Columbia', 'NYU']",[],[],[],,2025-12-10 21:54:54.555536
17742,126891,3.2,4.0,3.7,4.0,,,,,,Bachelor in Commerce,MBA Marketing,['Statistics'],False,True,3.0,3.0,"Very Strong LOR from MBA Professor, Very strong LOR from IIM Professor, Very strong LOR from current institute director",[],[],[],[],,2025-12-10 21:54:54.555536
17743,126892,3.0,5.0,1.8,5.0,166.0,153.0,4.5,German university,Humboldt University Berlin,Business Administration,Business Administration,"['Mathematics 1', 'Mathematics 2', 'Statistics 1', 'Statistics 2', 'Econometrics 1', 'Econometrics 2']",False,True,,,from two professors and a PhD,[],[],[],[],,2025-12-10 21:54:54.555536
17744,126896,,,,,,,,,,,,"['Calculus', 'Linear Algebra', 'Differential Equations', 'Time Series Analysis', 'Econometric Methods']",True,True,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17745,126966,,,,,,,,,,,,[],,,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17746,126938,4.0,4.0,,,,,,,,Undecided,,['Calculus BC'],False,,,,,"['University of Southern California', 'University of Miami', 'University of Rochester']",[],[],[],,2025-12-10 21:54:54.555536
17747,126940,,,,,,,,,,,,[],False,,,0.0,,[],[],[],[],,2025-12-10 21:54:54.555536
17748,126950,,,,,,,,,EDHEC,,Finance,[],False,,,5.0,,[],[],[],[],,2025-12-10 21:54:54.555536
17749,126961,3.94,4.0,3.87,4.0,,,,Top 5 Canadian school,best Canadian B-school,Electrical Engineering,Finance,[],False,True,,5.0,weak,[],[],[],[],,2025-12-10 21:54:54.555536
17750,126965,,,,,,,,,,,,[],False,False,,,,[],[],[],[],,2025-12-10 21:54:54.555536
17751,126996,8.8,10.0,,,168.0,164.0,,Jadavpur University,,Information Technology,,[],False,False,0.0,1.0,,[],[],[],[],,2025-12-10 21:56:03.434271
17752,126999,,,,,,,,,Virginia Tech,,,[],False,,,,,['Virginia Tech'],[],[],[],,2025-12-10 21:56:03.434271
17753,127003,3.8,4.0,,,170.0,160.0,6.0,Good Liberal Arts,,"Mathematics, Economics",,"['Statistics', 'Analysis', 'Differential Equations']",True,True,,2.0,"Two professors from RA work, one from a grad class",[],[],[],[],,2025-12-10 21:56:03.434271
17754,127004,,,,,,,,,,,,[],,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17755,127005,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17756,127010,,,3.5,4.0,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17757,127014,,,,,,,,,,English,,[],False,True,,5.0,,[],[],[],[],,2025-12-10 21:56:03.434271
17758,127025,3.0,4.0,,,160.0,,,,,Economics,,[],False,,,,,"['Fordham', 'Stony Brook', 'CUNY', 'Rutgers']",[],[],[],,2025-12-10 21:56:03.434271
17759,127026,2.75,4.0,,,,,,,,economics,,[],False,False,,,,"['Stony Brook', 'Fordham', 'Hunter College']",[],[],[],,2025-12-10 21:56:03.434271
17760,127487,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17761,127027,,,,,,,,,,,,"['Calculus I', 'Linear Algebra']",False,,,,strong LORs,['Hunter College'],[],[],[],,2025-12-10 21:56:03.434271
17762,127028,3.0,4.0,,,150.0,150.0,,,Florida Atlantic University,,Economics,[],False,,,,,['Florida Atlantic University'],[],[],[],,2025-12-10 21:56:03.434271
17763,127029,,,3.5,4.0,,,,,CUNY Hunter College,,Financial Economics,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17764,127032,3.45,4.0,,,170.0,,,,,Economics and Math,,"['Multivariable Calculus', 'Differential Equations', 'Discrete Math', 'Intro to Real Analysis', 'Linear Algebra', 'Statistics']",True,True,,,"One from thesis supervisor, one from Analysis professor, possibly one from graduate course professors","['U. Texas', 'Rice', 'Vanderbilt', 'Duke', ""UC's"", 'LSE', 'Georgetown']",[],[],[],WITH good funding,2025-12-10 21:56:03.434271
17765,127035,3.55,4.0,,,,,,,,,,['Differential Equations'],False,,,,,"['University of Texas', 'University of Colorado - Boulder']",[],[],[],,2025-12-10 21:56:03.434271
17766,127039,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17767,127040,,,,,,,,,University of Colorado - Boulder,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17768,127064,7.15,10.0,,,,,,,,Computer Engineering,,[],False,,,1.0,,[],[],[],[],,2025-12-10 21:56:03.434271
17769,127542,,,,,,,,,London School of Economics,,,[],False,,,,,[],[],[],[],scholarship,2025-12-10 21:56:03.434271
17770,127069,3.86,4.0,,,,,,University ranked in 90-100,,,,"['Calculus I', 'Calculus II', 'Multivariate', 'Elementary Number Theory', 'Differential Equations', 'Linear Algebra', 'Real Analysis']",False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17771,127070,2.5,4.0,,,,,,IIT Roorkee,,Metallurgy,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17772,127098,,,3.5,4.0,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17773,127221,3.05,4.0,4.0,,165.0,160.0,4.0,Top 40 undergrad,non-ranked local state school,Finance and Political Science,Financial Economics,"['Calc III', 'Diff. Eq', 'Linear Algebra', 'Probability and Statistics', 'Data Mining-Grad', 'Statistical Computing-Grad', 'Math Statistics-Grad', 'Real Analysis', 'Adv. Linear Algebra-Grad', 'Partial Diff Eq.-Grad']",False,True,,,"Should be stellar recommendation letters, 3 from econ, but with a couple math professors if needed.","['OSU', 'UVa', 'Iowa', 'UNC', 'Vandy', 'Pitt', 'Indiana', 'NCState', 'Iowa State', 'UGA', 'Kansas', 'Mizzou', 'Clemson', 'WVU', 'Duke', 'Rochester', 'Wisconsin', 'Syracuse', 'Kentucky']",[],[],[],,2025-12-10 21:56:03.434271
17774,127123,3.16,4.0,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17775,127129,85.0,100.0,,,,,,top Australian University,,Economics,,"['Calculus II', 'Calculus III', 'Differential Equations', 'Linear Algebra', 'Real Analysis', 'Probability']",False,True,,,"1. Honours research essay advisor, MIT PhD",[],[],[],[],,2025-12-10 21:56:03.434271
17776,127157,,,,,,,,,,,,"['Calculus III', 'Linear Algebra', 'Probability', 'Ordinary Differential Equations', 'Regression Analysis', 'Statistical Inference']",False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17777,127167,,,,,,,,,,,,"['measure theory', 'statistical theory', 'real analysis', 'differential equations', 'upper div probability theory', 'Galois Theory', 'Real II', 'Topology']",False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17778,127171,,,,,,,,,,,,"['Calculus', 'Algebra II', 'Precalculus']",False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17779,132028,,,,,,,,,University of Kentucky,,,[],False,,,,,[],['University of Kentucky'],[],[],No word yet,2025-12-10 21:56:03.434271
17780,127189,3.64,4.0,,,,,,Decent State University,,Economics,,"['Calculus 1', 'Calculus 2', 'Multivariable Calculus', 'Linear Algebra', 'Intro to proofs', 'Calculus based probability', 'Graph Theory', 'Real Analysis 1']",False,False,,1.0,None,[],[],[],[],,2025-12-10 21:56:03.434271
17781,127214,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17782,127217,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17783,127236,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17784,127244,3.57,4.0,,,,,,northeast business school,,actuarial math and econ,,"['Calc 1', 'Calc 2', 'Calc 3', 'Actuarial Stats 1', 'Actuarial Stats 2', 'Actuarial Stats 3', 'Advanced Probability', 'Actuarial Models 1', 'Actuarial Models 2', 'Interest Theory', 'Linear Algebra']",False,True,,6.0,Economics professor from school and two math professors,[],[],[],[],,2025-12-10 21:56:03.434271
17785,127247,,,,,,,,,,,,['Real Analysis'],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17786,127288,,,,,,,,,,,,[],False,,,,,"['Columbia', 'Northwestern', 'UCLA']",[],[],[],,2025-12-10 21:56:03.434271
17787,127282,3.83,4.0,,,168.0,167.0,4.5,150-ish ranked public school,,math + econ,,"['intro proofs', 'multivariable calc', 'diff equations', 'prob stats 1', 'prob stats 2', 'stochastic processes', 'abstract algebra', 'real analysis I', 'real analysis II']",False,True,,1.0,I am taking grad micro in this fall and hope to perform well and get a letter there.,[],[],[],[],,2025-12-10 21:56:03.434271
17788,127287,,,,,,,,,London School of Economics,,Economics,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17789,132034,,,,,,,,,Oregon State University,,Applied Economics,[],False,,,,,[],['Oregon State University'],[],[],,2025-12-10 21:56:03.434271
17790,127291,3.74,4.0,,,170.0,,,Top State School (Flagship),,Economics,,"['Calculus I', 'Calculus II', 'Calculus III', 'Analysis I', 'Linear Algebra', 'Probability Theory', 'Graph Theory']",False,True,1.0,1.0,"1 Exceptional (Math PhD), 2 Very Good from Economists","['UChicago', 'MIT', 'NYU', 'CalTech', 'Cornell', 'Boston University', 'U Virginia', 'Pittsburgh']",[],[],[],,2025-12-10 21:56:03.434271
17791,127292,3.74,4.0,,,170.0,,,Top State School (Flagship),,Economics,,"['Calculus I', 'Calculus II', 'Calculus III', 'Analysis I', 'Linear Algebra', 'Probability Theory', 'Graph Theory']",False,True,1.0,1.0,"1 Exceptional (Math PhD), 2 Very Good from Economists","['UChicago', 'MIT', 'NYU', 'CalTech', 'Cornell', 'Boston University', 'U Virginia', 'Pittsburgh']",[],[],[],,2025-12-10 21:56:03.434271
17792,127293,,,,,,,,,,,,"[""math minor's worth of courses""]",False,True,,,,"['MIT', 'University of Chicago', 'Stanford', 'Kellogg', 'University of Pennsylvania', 'Cornell', 'UCSD', 'Rochester']",[],[],[],,2025-12-10 21:56:03.434271
17793,127295,,,,,,,,,,,,[],,,,,,"['Stanford', 'Kellogg']",[],[],[],,2025-12-10 21:56:03.434271
17794,127296,,,,,,,,,,,,[],,,,,,"['Chicago', 'Stanford', 'Kellogg', 'UPenn', 'Princeton', 'Berkeley', 'Columbia']",[],[],[],,2025-12-10 21:56:03.434271
17795,127300,,,,,,,,,,,,[],,,,,,"['Chicago', 'Stanford', 'Kellogg', 'UPenn', 'Princeton', 'Berkeley', 'Columbia']",[],[],[],,2025-12-10 21:56:03.434271
17796,127302,,,,,,,,,,,,[],False,,,,,"['Stanford', 'Kellogg', 'CalTech']",[],[],[],,2025-12-10 21:56:03.434271
17797,127303,,,,,,,,,,,,[],False,True,,,,"['Stanford', 'CalTech']",[],[],[],,2025-12-10 21:56:03.434271
17798,127307,3.6,4.0,4.0,4.0,164.0,159.0,5.0,USNWR Top 70,USNWR Top 50,Economics,,"['Calculus 1', 'Calculus 2', 'Calculus 3', 'Linear Algebra', 'Differential Equations', 'Intro to Proofs', 'Real Analysis 1', 'Mathematical Statistics 1', 'Mathematical Statistics 2']",False,True,,,"Thesis Advisor-prof from top 15, IO prof from top 10, econometrics prof from top 10",[],[],[],[],,2025-12-10 21:56:03.434271
17799,127310,,,,,,,,,,,,[],False,,,,,"['Boston University', 'Boston College', 'University of Maryland', 'Johns Hopkins University', 'Georgetown University', 'University of California, Los Angeles', 'University of California, Irvine', 'University of California, Santa Barbara', 'University of Southern California', 'University of California, Davis', 'Duke University', 'University of North Carolina']",[],[],[],,2025-12-10 21:56:03.434271
17800,127334,,,,,161.0,150.0,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17801,127336,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17802,127492,3.2,4.0,,,79.0,59.0,,,,Economics,,"['Calculus', 'Calculus', 'Econ Stats', 'Econometrics']",False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17803,127374,,,,,,,,,,,,['Multivariable Calculus'],False,False,,,"Two strong letters from well-known professors, one potential letter from a multivariable calculus teacher, and options for a third letter.",[],[],[],[],,2025-12-10 21:56:03.434271
17804,127378,,,,,,,,University of Vermont,,Economics,,[],False,,,0.0,,"['Boston University', 'Suffolk University']","['Boston University', 'Suffolk University']",[],[],"tuition remission of $11,500 from Suffolk University",2025-12-10 21:56:03.434271
17805,127389,,,,,,,,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17806,127390,3.77,4.0,3.54,4.0,,,,State University,SUNY-Buffalo,Engineering,Accounting,"['Quantitative', 'Statistics']",False,,,2.0,,[],[],[],[],,2025-12-10 21:56:03.434271
17807,127394,,,,,800.0,,,,,,,[],False,,,,strong LORs from college professors,[],[],[],[],,2025-12-10 21:56:03.434271
17808,127464,,,,,,,6.0,,,,,[],False,,,,,[],[],[],[],,2025-12-10 21:56:03.434271
17809,127495,3.2,4.0,,,79.0,59.0,,Catholic Liberal Arts school,,Economics,,"['Calculus I', 'Calculus II']",False,False,,,"Ph.D from Oregon, Ph.D from Penn, Econometrics professor (U. Georgia), political science professor (Berkeley)",[],[],[],[],,2025-12-10 21:56:03.434271
